,ID,Name,Description,Price Per 1000,Min,Max
101,1193,Facebook Post Emotions S1 - [ Real ] [ SAD ] INSTANT-15mins,Facebook Post Emotions S1 - [ Real ] [ SAD ] INSTANT-15mins,                                                                                                         $1.6500                                                 ,100,10000
102,1194,Facebook Post Emotions S1 - [ Real ] [ ANGRY ] INSTANT-15mins,Facebook Post Emotions S1 - [ Real ] [ ANGRY ] INSTANT-15mins,                                                                                                         $1.6500                                                 ,100,10000
103,987,♛ Facebook Video Views ( S1 ) - [ Real ] [ 200k-500k/day ] INSTANT,instant ,                                                                                                         $0.1500                                                 ,500,1000000
104,1195,Facebook Live Stream Views [ Watch time 30 minute ] INSTANT,Facebook Live Stream Views [ Watch time 30 minute ] INSTANT,                                                                                                         $31.6800                                                 ,50,500
105,1196,Facebook Live Stream Views [ Watch time 60 minute ] INSTANT,Facebook Live Stream Views [ Watch time 60 minute ] INSTANT,                                                                                                         $63.3600                                                 ,50,500
106,953,Tiktok Followers [ Max - 20k ] [ HQ ] [ 30 Days Refill Guarantee ] INSTANT,0-4 hr start time ,                                                                                                         $6.5000                                                 ,100,20000
107,1015,Twitter Followers [Max - 20K] [Speed: 10K/Day] [AR~10] [Quality: Mixed] Start: 0-1hr,Twitter Followers [Max - 20K] [Speed: 10K/Day] [AR~10] [Quality: Mixed] Start: 0-1hr,                                                                                                         $4.5000                                                 ,20,20000
108,1016,Twitter Live Views [ Max - 500 ] [ 15 Mins Time View ] INSTANT,Twitter Live Views [ Max - 500 ] [ 15 Mins Time View ] INSTANT,                                                                                                         $7.6000                                                 ,20,500
109,785,Real Indian Play Store App Reviews,- ₹25 Per 1 Review - 200-400/day,                                                                                                         $250.0000                                                 ,1,10000
110,786,USA Play Store App Reviews,- ₹25 Per 1 Review - 15-100/day,                                                                                                         $240.0000                                                 ,1,5000
111,787,Google Map Reviews ,- ₹25 Per 1 Review - 200/day,                                                                                                         $250.0000                                                 ,1,10000
112,788,Google Business Review USA [5 Stars] [1.5K] [R30] [1H - 200/Day] ,[1H - 200/Day] ,                                                                                                         $250.0000                                                 ,1,1500
113,789,Google Business Review USA [5⭐ + Custom Comments] [300] ⚡️💧 ,USA [5⭐ + Custom Comments] [300] ⚡️💧 ,                                                                                                         $400.0000                                                 ,1,300
114,790,Google Business Review [INDIA] [5⭐ + Custom Comments] [300] ⚡️💧 ,- Google INDIA Business Review  - 5 Stars Review + Custom Comments  - Lifetime Refill Guaranteed  - Real Reviews  - Min =1,                                                                                                         $370.0000                                                 ,1,300
115,791,App Installs [Android App] [WW] ,Your App Must Be Available Free On The App Store.    Download + Install + Open.  100% Real Installs from Real Users/Devices.  Boost App's Ranking Just in a Few Days!  Please Note: Takes Upto 48 Hours to Show Stats in Play Store.  Please Provide Below Details In http://prntscr.com/  1. App Link.  2. Number Of Downloads Per Day. (Optional)  3. Email ID For Install Reports.,                                                                                                         $100.0000                                                 ,50,100
116,792,Mobile App Rating & Reviews [4/5 Star] [Custom Reviews] [Android App] [WW] ,Your  Your App Must Be Available Free On The Play Store Worldwide.    Install + Open + Submit 4/5 Stars Ratings & Positive Reviews.  100% Real Installs from Real Users/Devices.  Please Note: Takes Upto 24 Hours to Show Stats in Play Store.  Please Provide Below Details  1. App Link.  2. Reviews Text Via Google Spreadsheet  Google Spreadsheet link sent via ticket.  ,                                                                                                         $200.0000                                                 ,10,1000
117,223,Netflix Aacount only 200 rs (1 month) ,Amount put on 1000  after payment massage whats app 7733883127  ,                                                                                                         $2.8900                                                 ,1000,1000
118,1206,Spotify Playlists,Spotify Playlists,                                                                                                         $6.2500                                                 ,50,100000
119,1207,Spotify Plays,Spotify Plays,                                                                                                         $1.3400                                                 ,1000,1000000
120,1208,Spotify Plays [ 70k-100k/day ],Spotify Plays [ 70k-100k/day ],                                                                                                         $1.2000                                                 ,1000,1000000
121,1209,Spotify Followers S4 [ SUPERFAST ],Spotify Followers S4 [ SUPERFAST ],                                                                                                         $1.9000                                                 ,20,100000
122,1210,NEW - Spotify Followers [ SUPERFAST ],NEW - Spotify Followers [ SUPERFAST ],                                                                                                         $1.3500                                                 ,20,100000
123,1211,Spotify - Playlist Followers,Spotify - Playlist Followers,                                                                                                         $1.3500                                                 ,100,1000000
124,1212,Spotify - Plays S2,Spotify - Plays S2,                                                                                                         $1.0500                                                 ,1000,100000000
125,1213,Spotify - Plays S3 [ Super High Speed ],Spotify - Plays S3 [ Super High Speed ],                                                                                                         $1.2000                                                 ,1000,1000000000
126,1214,Spotify - Playlist | Album Plays,Spotify - Playlist | Album Plays,                                                                                                         $1.1750                                                 ,5000,1000000
127,1055,Telegram Channel Members |  INSTANT ,refill   5-10% DROP ONLY  INSTANT   DAILY 50K SPEED,                                                                                                         $1.4500                                                 ,1000,70000
128,992,Linkedin Company Page Followers - [ Max - 50K ][ Speed: 500/Day ] Start: 1-6 hrs 🔥,The REAL USA  --------------------------------------  ⌛ Start Time: 0-6 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 50  Max: 50K!,                                                                                                         $5.8000                                                 ,100,50000
129,993,LinkedIn Connection ][ Max - 50K ][ Life time Working ][ 100% USA Profile ],THE REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 50  Max: 50K!,                                                                                                         $25.0000                                                 ,50,5000
130,994,~ LinkedIn Custom Comments (USA),The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 25  Max: 10K!,                                                                                                         $40.0000                                                 ,50,10000
131,995,~ LinkedIn Random Comments (USA),The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 25  Max: 3K!,                                                                                                         $40.0000                                                 ,30,3000
132,996,~ LinkedIn Join real profile and 100% Active peopl,  - The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 50  Max: 100K!  ,                                                                                                         $25.0000                                                 ,50,10000
133,997,Linkedin Post Views - [ Start :  ][ Speed: 51-2hrsK-50K/Day ] Start: 0-2hr 🔥,⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 500  Max: 100K!,                                                                                                         $4.5000                                                 ,500,40000
134,998,LinkedIn Post Like - [ Max - 100K ][ Speed: 10K/Day [ High-Quality ][ INSTANT 🔥,  - The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 50  Max: 100K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $24.0000                                                 ,50,100000
135,999,LinkedIn Celebrate (USA),- The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 300/Hour!  ♛ Min: 25  Max: 10K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $25.0000                                                 ,25,5000
136,1000,Linkedin Comment (Positive Comment only),Start Time: 0-6 Hrs |  ⚡ Delivery speed: 300/Hour!  ♛ Min: 20  Max: 5K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $39.0000                                                 ,20,5000
137,1001,LinkedIn Curious (USA),The REAL USA  --------------------------------------  ⌛ Start Time: 0-24 Hrs |  ⚡ Delivery speed: 300/Hour!  ♛ Min: 25  Max: 5K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $26.0000                                                 ,100,5000
138,1002,~ LinkedIn Employees (USA),The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 10  Max: 10K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $36.0000                                                 ,10,10000
139,1003,~ LinkedIn Insightful (USA),The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 25  Max: 5K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $24.0000                                                 ,25,5000
140,1004,LinkedIn Love❤️ (USA),  - The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 25  Max: 5K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $24.0000                                                 ,25,5000
141,1005,LinkedIn Followers 100% Real [ Start : 1/2 hrs ][ Speed: 500/Day ][ INSTANT🔥,- The REAL USA  --------------------------------------  ⌛ Start Time: 0-12 Hrs |  ⚡ Delivery speed: 500/Hour!  ♛ Min: 25  Max: 5K!  --------------------------------------  - Lifetime NON DROP Guarantee,                                                                                                         $7.5000                                                 ,100,50000
142,1136,Stable  -server-999,jephsmm -999,                                                                                                         $0.8800                                                 ,20,80000
143,1137, -server-777,777,                                                                                                         $0.7500                                                 ,100,10000
144,1167,MUKUL ,bot,                                                                                                         $0.8250                                                 ,50,15000
145,1222,Instagram Real Likes (100% Real) (Api) ,Instant  500-1000 Per Hour  All Real Likes,                                                                                                         $0.9000                                                 ,100,10000
